id,shopName,ownerName,phone,address,gpsLatitude,gpsLongitude,creditBalance,isActive,createdAt,updatedAt,externalId,routeName
779,"JESURAJ STORE, G H SCHOOL OPP, KAYATHAR",,,,,,0.0,,2026-03-11T20:48:16.403063,2026-03-11T20:48:16.403063,,
780,SENNAL POTHI STORE(ATCHAYA HOTEL BACKSIDE),,,,,,0.0,,2026-03-11T20:48:16.404574,2026-03-11T20:48:16.404574,,
781,MAGILMATHI(AS),,,,,,0.0,,2026-03-11T20:48:16.405392,2026-03-11T20:48:16.405392,,
782,RBK ESWARA STORE REDDIARPATTI,,,,,,0.0,,2026-03-11T20:48:16.405858,2026-03-11T20:48:16.405858,,
783,AAVIN PAALAGAM VANNARPETTAI,,,,,,0.0,,2026-03-11T20:48:16.407638,2026-03-11T20:48:16.407638,,
784,RAJA CAFE VANNARPETTAI,,,,,,0.0,,2026-03-11T20:48:16.408304,2026-03-11T20:48:16.408304,,
785,MAHA STORE AND TEA STALL NEAR ANNAI SNACKS,,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
786,BALTHAI COFFEE SHOP,,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
787,AYISHA STORE NEAR FATHIMA TEMPLE,,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
788,SINGARAM STORE DARLING NAGAR,,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
789,TEA TIME KTC NAGAR,,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
790,SARASWATHI STORE MANGAMMAL SALAI,,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
791,NARAYANA STORE KTC NAGAR,,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
792,MESIYA STORE,,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
793,MARIS SHOPPING,,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
794,AMUTHA SHOPPING NEAR MARIS SHOPPING,,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
795,SPD VEGETABLES(ABU HANIFA ROAD),,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
796,ANBU STORE AKILANDAPURAM(KAYATHARU),,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
