id,amount,paymentMode,transactionId,paymentDate,createdAt,updatedAt,invoiceId,collectedById,paymentReference,retailerName,paymentDetails
5315,90.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:56:53.311Z,102,,705,KAALAI PASI UNAVAGAM(JUNCTION BUS STAND),
5316,90.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:51:46.573Z,775,,706,ATHVIKA STORE (KALLANAI SCHOOL),
5317,216.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:05:50.597Z,481,,707,SELVAM TEA STALL PETTAI PALLIVASAL NEAR,
5318,1000.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:09:04.157Z,290,,708,SRI VIJAYA GARDEN(NEAR SARAVANAS),
5319,270.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:52:47.684Z,364,,709,BYEPASS TEA STALL,
5320,1224.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:50:20.124Z,398,,710,AKASHINI AND HARISH DEVA STORE(THARUVAI),
5321,1000.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:00:31.357Z,34,,711,NELLAI KRISHNA PAL PANNAI,
5322,200.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:58:10.057Z,99,,712,MAHA SWEETS AND BAKERIES( RAM THEATRE),
5323,150.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:52:33.264Z,215,,713,BIBLE AND SHIFT PALACE(MURUGANKURICHI PALAY),
5324,1000.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:01:10.710Z,17,,714,NEW RUCHI NEW BUSSTAND,
5325,300.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:04:39.063Z,23,,715,SANJAY IYENGAR BAKERY(NEAR SARAVANAS KULAVANIKAPURAM OPPOSITE),
5326,3500.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:59:01.731Z,98,,716,MINA MART,
5327,100.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:10:29.776Z,337,,717,TOP STORE (NEAR KAJA PEEDI TOWN),
5328,100.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:10:29.928Z,337,,717,TOP STORE (NEAR KAJA PEEDI TOWN),
5329,200.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:56:04.125Z,230,,718,JAM JAM TEA COFFEE(PETTAI PALLIVASAL OPP),
5330,200.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:58:53.873Z,479,,719,MASS STORE KALLANAI SCHOOL OPP,
5331,550.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:05:14.044Z,30,,720,SATHYAS CAFE REDDIARPATTI,
5332,450.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:05:14.192Z,30,,720,SATHYAS CAFE REDDIARPATTI,
5333,3170.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:00:35.780Z,429,,721,NELLAI MAPLA MESS,
5334,3150.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:54:10.760Z,425,,722,FX COLLEGE THARUVAI,
5335,930.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:05:18.846Z,220,,723,SCHAFTER SCHOOL(TOWN),
5336,1500.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:52:03.822Z,458,,724,AYYAPPAS TEA COFFEE RASTHA,
5337,210.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:04:05.925Z,462,,725,S.P STORE THACHAI,
5338,200.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:52:58.165Z,506,,726,C.R STORE THACHAI GOKUL NAGAR,
5339,384.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:11:34.263Z,145,,727,"YOYO CORNER(VANNARPETTAI, ARASAN MESS OPP)",
5340,235.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:00:08.534Z,584,,728,NAVEENA TEA STALL (JUNCTION BRIDGE UNDER),
5341,1000.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:54:19.134Z,585,,729,GANAPATHI TEA STALL SN HIGH ROAD JUNCTION BRIDGE DOWN,
5342,300.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:57:08.640Z,315,,730,KAMALA STORE(JUNCTION),
5343,700.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:10:03.509Z,311,,731,THANGAM COOL BAR(SINGABUNTHARAI),
5344,210.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:11:23.123Z,636,,732,WELCOME SNACKS JUNCTION,
5345,200.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:59:19.826Z,278,,733,MS STORE CN VILLAGE(SRI RAJAGOPAL TEMPLE OPP),
5346,4532.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:50:29.130Z,125,,734,AL- SAUDIA COOL BAR(MELAPALAYAM) NEAR FIRSH MARKET,
5347,300.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:06:53.155Z,679,,735,SIVANESH STORE,
5348,450.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:50:22.954Z,397,,736,AKB SCHOOL CHERANMAHADEVI,
5349,1155.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:08:01.554Z,210,,737,"SRI LAKSHMI PALPORUM(ANGADI RAYAL COLONY, THIYAGARAJA NAGAR)",
5350,900.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:00:22.933Z,288,,738,NELLAI BUHARI HOTEL(VANNARPETTAI),
5351,420.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:04:09.715Z,274,,739,SABARI STORE CN VILLAGE,
5352,374.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:03:10.335Z,689,,1270,RAJAM TEA STALL VAIRAMALIGAI ARUGIL,
5353,160.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:57:45.834Z,514,,740,LAWRENCE PALAMUTHIRSOLAI SAMATHANAPURAM PALAY,
5354,165.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:50:25.612Z,634,,741,AKV TEA HOUSE SAMATHANAPURAM (JAM JAM BRIYANI OPP),
5355,90.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:54:29.345Z,702,,742,"GOKUL IYANGAR BAKERY, TIRUCHENDUR ROAD",
5356,288.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:56:33.941Z,843,,743,JJ STORE MKP NAGAR TIRUCHENDHUR ROAD NEAR CHURCH,
5357,287.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:52:07.640Z,696,,744,BAASS MART SOUTH BAJAR,
5358,217.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:53:02.172Z,448,,745,CHAI AND CHILL MURUGANKURICHI,
5359,270.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:55:23.590Z,541,,746,HOTEL NEW RUCHI MURUGANKURICHI,
5360,100.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:11:12.505Z,449,,747,VINAYAGA STORE PALAY,
5361,200.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:08:56.736Z,699,,748,"SRI VELMURUGAN STORE, AGASTHIYAR STREET PALAY",
5362,841.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:09:19.981Z,515,,749,ST. JOSEPH RESTAURANT SOUTH BAJAR,
5363,300.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:59:14.407Z,55,,750,MOHAN FANCY AR LINE,
5364,516.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:01:53.827Z,70,,751,P.RAJENDHIRAN STORE PERUMALPURAM,
5365,200.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:49:12.127Z,205,,752,"A-ONE tea shop(STC college road, perumalpuram)",
5366,480.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:57:42.388Z,417,,753,KUTTI STORE THIRUMAL NAGAR,
5367,300.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:55:53.007Z,81,,754,"J.K DIVINE MERCY(OPP STC COLLEGE ROAD, PERUMALBURAM)",
5368,300.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:08:12.049Z,79,,755,SRI MARI TEA STALL(NGO B COLONY),
5369,200.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:09:41.473Z,372,,756,"SURESH PALAMUTHIRSOLAI, STC COLLEGE ROAD, NEW BUS STAND",
5370,650.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:54:03.936Z,609,,757,FLORA STORE THIYAGARAJA NAGAR,
5371,500.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:53:38.659Z,149,,758,"DEVI SNACKS AND SHOPPING(NGO-A COLONY, KARPAGAVINAYAGAR NAGAR)",
5372,100.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:09:50.821Z,58,,759,TEA TIME,
5373,100.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:51:49.961Z,190,,760,"AVM TEA STALL(NEW BUS STAND, NGO COLONY)",
5374,280.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:52:26.283Z,501,,761,BETHEL SNACKS THARAPURAM THALAIATHU,
5375,200.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:04:35.113Z,758,,762,SAMI COOL DRINKS RAJAVVALLIPURAM,
5376,500.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:06:14.628Z,494,,763,SENTHIL STORE SANKAR NAGAR,
5377,200.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:50:51.010Z,495,,764,ANAND BAKERY RAJAVALLIPURAM ROAD,
5378,300.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:51:29.251Z,141,,765,"ARASAN SNACKS(SANKAR NAGAR, RAJAVALIPURAM)",
5379,200.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:51:43.482Z,627,,766,ASLAM STORE SANKAR NAGAR,
5380,200.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:55:44.133Z,44,,767,J. JAISHA INJI TEA KADAI(MELAPALAYAM),
5381,150.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:08:55.815Z,273,,768,SRI VALLI STORE JUNCTION(WATER TANK NEAR),
5382,200.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:56:23.908Z,642,,769,JENISHA HOTEL (ARAVIND EYE HOSPITAL NEAR),
5383,300.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:57:08.781Z,315,,770,KAMALA STORE(JUNCTION),
5384,200.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:00:24.746Z,171,,771,"NELLAI GREEN KAAIKANI VIYABVARAM(UAMIPURAM,V 7THV STREET)",
5385,150.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:51:58.392Z,48,,772,AYSHA STORE PALASARUKU STORES(MELAPALAYAM),
5386,130.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:55:27.331Z,49,,773,"IBRAHIM STORE(URAMIM, 3RD STREET, MELAPALAYAM)",
5387,1000.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:55:32.524Z,354,,774,"IMRAN SWEETS AND TEA COFFEE, MELAPALAYAM",
5388,840.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:03:44.130Z,399,,775,RR STORE(MUNNERPALAM POLICE STATION OPP),
5389,305.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:06:19.455Z,183,,776,"SENTHOOR MURUGAN STORE(MUNNERPALLAM, THARUVAI)",
5390,630.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:04:29.130Z,474,,777,SAKTHI COFFEE BAR PONNAKUDI,
5391,200.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:53:18.956Z,198,,778,COLOURS COOL DRINKS(Thachai),
5392,120.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:05:18.986Z,220,,779,SCHAFTER SCHOOL(TOWN),
5393,470.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:53:19.127Z,198,,780,COLOURS COOL DRINKS(Thachai),
5394,9447.00,Cash,,2026-02-09T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:54:26.760Z,280,,893,GEETHAKANI AGENCY(TENKAS),
5395,1377.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:53:24.022Z,840,,781,CV STORE THIRUMAL NAGAR,
5396,300.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:52:44.853Z,825,,782,BRIDA STORE,
5397,300.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:10:08.030Z,72,,783,THANGARAJ KAI KANI KADAI(PERUMALPURAM,
5398,438.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:06:10.394Z,821,,784,SENTHIL COFFEE BAR PERUMALPURAM,
5399,198.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:03:12.995Z,836,,785,RAJENDRAN STORE,
5400,786.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:54:41.178Z,86,,786,GOLDEN GROCERY MART(PETTAI),
5401,1950.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:00:41.795Z,241,,787,NELLAI MART VANNARAPETTAI(S.K ARYA INSIDE),
5402,200.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:58:15.432Z,225,,788,"MAHARAJA MALLIGAI (CHEKKADI), thiruthu road",
5403,1000.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:01:10.850Z,17,,789,NEW RUCHI NEW BUSSTAND,
5404,1000.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:00:31.506Z,34,,790,NELLAI KRISHNA PAL PANNAI,
5405,200.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:58:10.201Z,99,,791,MAHA SWEETS AND BAKERIES( RAM THEATRE),
5406,200.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:56:04.261Z,230,,792,JAM JAM TEA COFFEE(PETTAI PALLIVASAL OPP),
5407,500.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:02:36.901Z,341,,793,PUGALENTHI RAJA TEA STALL(PETTAI RAILWAY GATE NEAR),
5408,340.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:01:23.150Z,2,,794,NEW SUPREME BAKERY,
5409,100.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:07:03.329Z,3,,795,SKN STORES,
5410,657.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:57:38.489Z,461,,796,KUTTI PANNAI STORE (GOKUL TEA OPP),
5411,90.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:06:57.628Z,849,,797,SIYONA MIRACLE STORE SANKARANKOVIL MAIN ROAD,
5412,657.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:53:12.051Z,154,,798,CHANDRASEKAR STORE(AYYAPA TEA STALL OPP. RASTA),
5413,657.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:52:03.965Z,458,,799,AYYAPPAS TEA COFFEE RASTHA,
5414,210.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:54:46.522Z,856,,800,GOLDEN STORE MANUR,
5415,540.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:02:24.350Z,160,,801,PONRAJ STORE(MANUR),
5416,90.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:08:44.474Z,860,,802,SRI SENTHOOR BAKES AND SWEETS (NEAR SENTIL STORE),
5417,700.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:06:14.768Z,494,,803,SENTHIL STORE SANKAR NAGAR,
5418,198.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:10:26.088Z,858,,804,THIRUPATHI STORE MADURAI MAIN ROAD,
5419,360.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:01:21.413Z,854,,805,NEW SRI MAHALAKSHMI IYENGAR,
5420,213.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:07:39.621Z,52,,806,SRI BHUVANESWARY STORES(MURUGANKURICHI),
5421,170.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:49:53.738Z,53,,807,AAVIN STORE(MURUGANKURICHI),
5422,500.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:02:17.749Z,216,,808,"PINKY COOL DRINKS(MURUGANKURICHI, HOTEL RUCHI NEAR)",
5423,200.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:51:45.646Z,701,,809,ATHISAYARAJ STORE THIRUCHENDUR ROAD,
5424,500.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:07:54.566Z,431,,810,SRI KRISHNA STORE(THACHAI),
5425,270.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:52:58.303Z,506,,811,C.R STORE THACHAI GOKUL NAGAR,
5426,300.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:11:34.398Z,145,,812,"YOYO CORNER(VANNARPETTAI, ARASAN MESS OPP)",
5427,100.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:01:39.042Z,649,,813,NYANAM STORE THACHAI,
5428,300.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:49:16.427Z,511,,814,A.R.RAHMAN STORE NORTH BALA BHAKYA NAGAR,
5429,150.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:08:06.460Z,638,,815,SRI LAKSHMI STORE BALABHAKYA NAGAR MUTHURAM THEATRE BACKSIDE,
5430,200.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:08:47.414Z,582,,816,SRI SHANMUGA MESS NYNAKULAM MARKET ARUGIL,
5431,1000.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:11:00.115Z,576,,817,VELMURUGAN PALAGAM TOWN (AROKYA MILK),
5432,330.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:04:57.596Z,575,,818,SANTHI VINAYAGA SHOPPING VASANTH CELL OPP TOWN,
5433,500.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:01:44.027Z,583,,819,OM SAI TEA STALL TOWN THACHAI,
5434,200.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:55:44.272Z,44,,820,J. JAISHA INJI TEA KADAI(MELAPALAYAM),
5435,300.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:56:34.962Z,13,,821,JOTHI COOL BAR (PVT),
5436,200.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:57:08.921Z,315,,822,KAMALA STORE(JUNCTION),
5437,200.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:59:19.980Z,278,,823,MS STORE CN VILLAGE(SRI RAJAGOPAL TEMPLE OPP),
5438,200.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:00:49.739Z,637,,824,"NEW CRESCENT SNACKS(CHANDRA SWEETS NEAR, JUNCTION)",
5439,300.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:02:48.336Z,605,,825,R.S.S MANIAN ANGADI HIGHGROUND BACKSIDE,
5440,500.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:58:37.568Z,263,,826,"MANI COOLBAR, MAHARAJANAGAR(WINESHOP OPP)",
5441,100.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:57:58.143Z,600,,827,MADHA TEA STALL KRISHNA KOVIL,
5442,100.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:02:28.334Z,67,,828,PREETHI TEA COFFEE(KRISHNA HOSPITAL OPPOSITE),
5443,150.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:49:21.427Z,68,,829,AAJES TEA STALL(KRISHNA HOSPITAL OPPOSITE),
5444,2000.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:51:22.073Z,746,,830,APPA TEA STALL HIGHGROUND,
5445,300.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:09:24.115Z,606,,831,SUDAR DEPARTMENTAL STORE MAHARAJA NAGAR,
5446,240.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:10:41.609Z,264,,832,V.V STORE MAHARAJANAGAR,
5447,400.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:59:05.470Z,607,,833,MINARVA BAKERY MAHARAJA NAGAR,
5448,680.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T17:50:13.206Z,265,,834,AJ STORE MAHARAJANAGAR(ROSE COMPLEX),
5449,360.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.578Z,2026-03-12T18:01:30.742Z,385,,835,NIJAM COOL BAR(ATCHAYA BACKSIDE ROUNDANA),
5450,300.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.874Z,2026-03-12T18:07:52.455Z,384,,836,"SRI KRISHNA COFFEE BAR(TIRUCHENDHUR ROAD, PALAY)",
5451,1803.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.874Z,2026-03-12T17:52:30.102Z,300,,837,BHARATHI SUPER MARKET(RAHMATH NAGAR),
5452,400.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.874Z,2026-03-12T17:55:03.050Z,36,,838,HAJI KASIANA SNACKS(MELAPALAYAM ROUNDANA),
5453,1470.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.874Z,2026-03-12T18:00:35.923Z,429,,839,NELLAI MAPLA MESS,
5454,1260.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.874Z,2026-03-12T18:02:30.347Z,873,,1066,PSN CANTEEN 1,
5455,210.00,Cash,,2026-02-10T00:00:00.000Z,2026-03-12T17:01:40.874Z,2026-03-12T18:02:35.583Z,874,,1067,PSS CANTEEN 2,
5456,1244.00,Cash,,2026-02-11T00:00:00.000Z,2026-03-12T17:01:40.874Z,2026-03-12T17:57:54.383Z,88,,840,M.R.V COOL DRINKS(KATCHIMANDAPAM),
5457,530.00,Cash,,2026-02-11T00:00:00.000Z,2026-03-12T17:01:40.874Z,2026-03-12T17:57:54.522Z,88,,840,M.R.V COOL DRINKS(KATCHIMANDAPAM),
5458,26.00,Cash,,2026-02-11T00:00:00.000Z,2026-03-12T17:01:40.874Z,2026-03-12T17:57:54.663Z,88,,840,M.R.V COOL DRINKS(KATCHIMANDAPAM),
5459,90.00,Cash,,2026-02-11T00:00:00.000Z,2026-03-12T17:01:40.874Z,2026-03-12T18:01:57.061Z,852,,841,P.S STORE MANUR,
5460,200.00,Cash,,2026-02-11T00:00:00.000Z,2026-03-12T17:01:40.874Z,2026-03-12T18:01:52.830Z,410,,842,P. MANI STORE MELAPALAYAM,
